Fluxo,Ano,Países,Valor US$ FOB
Exportação ,2022,Palau,149020
Exportação ,2022,"Salomão, Ilhas",137728
Exportação ,2022,Mônaco,135481
Exportação ,2022,"Faroe, Ilhas",112065
Exportação ,2022,Eritreia,98391
Exportação ,2022,Tadjiquistão,86539
Exportação ,2022,Saara Ocidental,78812
Exportação ,2022,"Geórgia do Sul e Sandwich do Sul, Ilhas",71526
Exportação ,2022,Tuvalu,62572
Exportação ,2022,San Marino,58307
Exportação ,2022,Vaticano,41333
Exportação ,2022,Andorra,38049
Exportação ,2022,Suazilândia,27264
Exportação ,2022,Nauru,25884
Exportação ,2022,Lesoto,20434
Exportação ,2022,"Cocos (Keeling), Ilhas",20302
Exportação ,2022,Toquelau,17463
Exportação ,2022,"Wallis e Futuna, Ilhas",17044
Exportação ,2022,Santa Helena,9854
Exportação ,2022,Burundi,6483
Exportação ,2022,Jersey,4557
Exportação ,2022,"Aland, Ilhas",2368
Exportação ,2022,Guernsey,1783
Exportação ,2022,"Bouvet, Ilha",218
Exportação ,2022,"Marianas do Norte, Ilhas",180
Exportação ,2022,Território Britânico do Oceano Índico,175
Exportação ,2022,Groenlândia,39
Exportação ,2021,China,87907887856
Exportação ,2021,Estados Unidos,31145209269
Exportação ,2021,Argentina,11878463042
Exportação ,2021,Países Baixos (Holanda),9316019600
Exportação ,2021,Chile,7018693189
Exportação ,2021,Singapura,5820713782
Exportação ,2021,Coreia do Sul,5670844906
Exportação ,2021,México,5560486888
Exportação ,2021,Japão,5539499830
Exportação ,2021,Espanha,5433174458
Exportação ,2021,Alemanha,5042729163
Exportação ,2021,Canadá,4922330196
Exportação ,2021,Índia,4799018415
Exportação ,2021,Malásia,4674679712
Exportação ,2021,Itália,3861445326
Exportação ,2021,Bélgica,3373762571
Exportação ,2021,Colômbia,3346823307
Exportação ,2021,Turquia,3158206063
Exportação ,2021,Reino Unido,3074722632
Exportação ,2021,Peru,3074356673
Exportação ,2021,Paraguai,3041354534
Exportação ,2021,Tailândia,2691694352
Exportação ,2021,Portugal,2634648032
Exportação ,2021,Vietnã,2619901660
Exportação ,2021,França,2496906114
Exportação ,2021,Emirados Árabes Unidos,2327313250
Exportação ,2021,Arábia Saudita,2070484616
Exportação ,2021,Uruguai,2070259941
Exportação ,2021,Indonésia,2044218977
Exportação ,2021,Suíça,2026920832
Exportação ,2021,Hong Kong,2015212465
Exportação ,2021,Egito,2013901584
Exportação ,2021,Irã,1940973801
Exportação ,2021,Barein,1905161265
Exportação ,2021,Bangladesh,1824425117
Exportação ,2021,Rússia,1587205423
Exportação ,2021,Omã,1545899106
Exportação ,2021,Bolívia,1522067118
Exportação ,2021,Argélia,1518387137
Exportação ,2021,Filipinas,1372550105
Exportação ,2021,Taiwan (Formosa),1366695189
Exportação ,2021,Paquistão,1209283681
Exportação ,2021,Noruega,1206160655
Exportação ,2021,África do Sul,1186757417
Exportação ,2021,Venezuela,1085988997
Exportação ,2021,Nigéria,929679645
Exportação ,2021,Polônia,902531089
Exportação ,2021,Equador,895392093
Exportação ,2021,Suécia,754891817
Exportação ,2021,Panamá,650553200
Exportação ,2021,Israel,597929632
Exportação ,2021,República Dominicana,581170654
Exportação ,2021,Marrocos,565413256
Exportação ,2021,Austrália,560620002
Exportação ,2021,Eslovênia,423899124
Exportação ,2021,Angola,407978405
Exportação ,2021,Iraque,398601509
Exportação ,2021,Finlândia,391642565
Exportação ,2021,Geórgia,366891206
Exportação ,2021,Libéria,356526696
Exportação ,2021,Guatemala,352850327
Exportação ,2021,Romênia,327143316
Exportação ,2021,Dinamarca,326554382
Exportação ,2021,Costa Rica,325562081
Exportação ,2021,Trinidad e Tobago,319616353
Exportação ,2021,Islândia,319040005
Exportação ,2021,Gana,318834722
Exportação ,2021,Líbia,313404080
Exportação ,2021,Tunísia,303023068
Exportação ,2021,"Marshall, Ilhas",294879203
Exportação ,2021,Jordânia,293913280
Exportação ,2021,Bahamas,290409854
Exportação ,2021,Catar,284262967
Exportação ,2021,Iêmen,269456993
Exportação ,2021,Ucrânia,226830618
Exportação ,2021,Grécia,223608975
Exportação ,2021,Bulgária,216475663
Exportação ,2021,Coveite (Kuweit),193662830
Exportação ,2021,Porto Rico,191076427
Exportação ,2021,Santa Lúcia,182400202
Exportação ,2021,Cuba,180163486
Exportação ,2021,Jamaica,171631481
Exportação ,2021,Costa do Marfim,159877329
Exportação ,2021,Honduras,158931440
Exportação ,2021,Líbano,156751304
Exportação ,2021,Senegal,145358769
Exportação ,2021,Irlanda,145001064
Exportação ,2021,Malta,135798078
Exportação ,2021,"Congo, República Democrática",124926820
Exportação ,2021,Uzbequistão,118053359
Exportação ,2021,Guiana,111746287
Exportação ,2021,Gâmbia,107492061
Exportação ,2021,El Salvador,102481369
Exportação ,2021,Togo,100194421
Exportação ,2021,Benin,99635920
Exportação ,2021,Nicarágua,99140783
Exportação ,2021,Áustria,98448318
Exportação ,2021,Mauritânia,84503526
Exportação ,2021,Guiné,83549873
Exportação ,2021,Nova Zelândia,83452659
Exportação ,2021,Mianmar,76964629
Exportação ,2021,Croácia,72411259
Exportação ,2021,"Bonaire, Saint Eustatius e Saba",71939275
Exportação ,2021,Camarões,67467619
Exportação ,2021,Chipre,66532646
Exportação ,2021,Haiti,66410879
Exportação ,2021,Luxemburgo,64173025
Exportação ,2021,Hungria,61795997
Exportação ,2021,Turcomenistão,61621864
Exportação ,2021,Somália,61375407
Exportação ,2021,Congo,60586895
Exportação ,2021,Quênia,59881251
Exportação ,2021,Albânia,59496349
Exportação ,2021,"Tcheca, República",53406852
Exportação ,2021,Maurício,53176390
Exportação ,2021,Síria,46071037
Exportação ,2021,Palestina,43457241
Exportação ,2021,Madagascar,42791397
Exportação ,2021,Serra Leoa,42686939
Exportação ,2021,Suriname,38536838
Exportação ,2021,Curaçao,35297861
Exportação ,2021,Antígua e Barbuda,34198287
Exportação ,2021,Sérvia,33865223
Exportação ,2021,Letônia,30554212
Exportação ,2021,Tanzânia,30549143
Exportação ,2021,Moçambique,28827195
Exportação ,2021,Camboja,28086654
Exportação ,2021,Gabão,27259906
Exportação ,2021,Aruba,26608599
Exportação ,2021,Lituânia,24351808
Exportação ,2021,Cabo Verde,22933555
Exportação ,2021,Sudão,22252852
Exportação ,2021,Estônia,22241696
Exportação ,2021,Eslováquia,20657319
Exportação ,2021,Macau,20464821
Exportação ,2021,Barbados,20419193
Exportação ,2021,Sri Lanka,20250581
Exportação ,2021,Maldivas,19861791
Exportação ,2021,Macedônia,17323596
Exportação ,2021,Belarus,16308508
Exportação ,2021,Guiné Equatorial,16170330
Exportação ,2021,Afeganistão,15834475
Exportação ,2021,Montenegro,13411952
Exportação ,2021,Cazaquistão,12527558
Exportação ,2021,Ilha de Man,12024199
Exportação ,2021,Etiópia,11752367
Exportação ,2021,Azerbaijão,11091986
Exportação ,2021,Granada,10982438
Exportação ,2021,Timor Leste,10710112
Exportação ,2021,Namíbia,10423142
Exportação ,2021,Zimbábue,10328780
Exportação ,2021,Uganda,10193786
Exportação ,2021,Sint Maarten,10032183
Exportação ,2021,Gibraltar,9726955
Exportação ,2021,"Cayman, Ilhas",9680236
Exportação ,2021,Armênia,9273315
Exportação ,2021,Djibuti,9204713
Exportação ,2021,Mali,8867726
Exportação ,2021,Seicheles,8374425
Exportação ,2021,"Virgens, Ilhas (Britânicas)",7470347
Exportação ,2021,Nova Caledônia,7226924
Exportação ,2021,Polinésia Francesa,7070682
Exportação ,2021,Guiana Francesa,7062160
Exportação ,2021,Belize,6917992
Exportação ,2021,Liechtenstein,6130855
Exportação ,2021,Guadalupe,6094484
Exportação ,2021,São Vicente e Granadinas,5904885
Exportação ,2021,Comores,5854721
Exportação ,2021,Moldávia,5603715
Exportação ,2021,Reunião,5203916
Exportação ,2021,Martinica,5182960
Exportação ,2021,Eritreia,4820837
Exportação ,2021,Sudão do Sul,4818831
Exportação ,2021,Zâmbia,4512714
Exportação ,2021,Burkina Faso,4332375
Exportação ,2021,Nepal,4110113
Exportação ,2021,São Cristóvão e Névis,4088191
Exportação ,2021,Dominica,3976259
Exportação ,2021,República Centro-Africana,3904523
Exportação ,2021,Malavi,3532044
Exportação ,2021,Mayotte,3461977
Exportação ,2021,Bermudas,3370047
Exportação ,2021,Chade,3212258
Exportação ,2021,São Tomé e Príncipe,3050736
Exportação ,2021,Papua Nova Guiné,2985409
Exportação ,2021,Níger,2751359
Exportação ,2021,"Pacífico, Ilhas do (EUA)",2254403
Exportação ,2021,Guiné-Bissau,2031036
Exportação ,2021,Samoa Americana,1840235
Exportação ,2021,Brasil,1666599
Exportação ,2021,Tonga,1492864
Exportação ,2021,"Turcas e Caicos, Ilhas",1465634
Exportação ,2021,Vanuatu,1402662
Exportação ,2021,Botsuana,1349586
Exportação ,2021,"Virgens, Ilhas (Americanas)",1230123
Exportação ,2021,Samoa,1204975
Exportação ,2021,São Bartolomeu,1184288
Exportação ,2021,Mongólia,1134828
Exportação ,2021,Brunei,1123301
Exportação ,2021,Fiji,999157
Exportação ,2021,Anguilla,998735
Exportação ,2021,Bósnia-Herzegovina,930192
Exportação ,2021,Ruanda,889849
Exportação ,2021,Quirguistão,716305
Exportação ,2021,"Norfolk, Ilha",707702
Exportação ,2021,Antártica,646617
Exportação ,2021,Guam,645970
Exportação ,2021,"Cook, Ilhas",584541
Exportação ,2021,"São Martinho, Ilha de (parte francesa)",398786
Exportação ,2021,Suazilândia,393191
Exportação ,2021,Nauru,317362
Exportação ,2021,Laos,304025
Exportação ,2021,Palau,300656
Exportação ,2021,Micronésia,280075
Exportação ,2021,São Pedro e Miquelon,259939
Exportação ,2021,Montserrat,256919
Exportação ,2021,Burundi,252073
Exportação ,2021,Kiribati,211937
Exportação ,2021,Terras Austrais Francesas,205400
Exportação ,2021,Butão,200524
Exportação ,2021,"Faroe, Ilhas",155865
Exportação ,2021,Andorra,144410
Exportação ,2021,"Salomão, Ilhas",128669
Exportação ,2021,Tadjiquistão,95362
Exportação ,2021,San Marino,87640
Exportação ,2021,Falkland (Malvinas),72794
Exportação ,2021,"Marianas do Norte, Ilhas",68192
Exportação ,2021,Mônaco,57947
Exportação ,2021,Lesoto,50131
Exportação ,2021,"Bouvet, Ilha",44487
Exportação ,2021,Pitcairn,37819
Exportação ,2021,"Christmas (Navidad), Ilha",34000
Exportação ,2021,Toquelau,29510
Exportação ,2021,Jersey,14499
Exportação ,2021,"Wallis e Futuna, Ilhas",9118
Exportação ,2021,Tuvalu,2101
Exportação ,2021,Niue,1605
Exportação ,2021,Guernsey,1239
Exportação ,2021,"Aland, Ilhas",132
Exportação ,2021,"Cocos (Keeling), Ilhas",38
Exportação ,2020,China,67788075211
Exportação ,2020,Estados Unidos,21471033994
Exportação ,2020,Argentina,8488738068
Exportação ,2020,Países Baixos (Holanda),6704999994
Exportação ,2020,Canadá,4229943109
Exportação ,2020,Japão,4127277226
Exportação ,2020,Alemanha,4123730396
Exportação ,2020,Espanha,4056872702
Exportação ,2020,Chile,3849842523
Exportação ,2020,México,3829385290
Exportação ,2020,Coreia do Sul,3762436944
Exportação ,2020,Singapura,3670976850
Exportação ,2020,Malásia,3202748367
Exportação ,2020,Itália,3054874823
Exportação ,2020,Índia,2884744854
Exportação ,2020,Turquia,2764624246
Exportação ,2020,Bélgica,2640428982
Exportação ,2020,Reino Unido,2537601737
Exportação ,2020,Hong Kong,2327228013
Exportação ,2020,Colômbia,2290911934
Exportação ,2020,Vietnã,2264223048
Exportação ,2020,Paraguai,2152550659
Exportação ,2020,Indonésia,2146532853
Exportação ,2020,Emirados Árabes Unidos,2056784949
Exportação ,2020,Tailândia,2000203570
Exportação ,2020,França,1983797405
Exportação ,2020,Arábia Saudita,1886920066
Exportação ,2020,Uruguai,1761682541
Exportação ,2020,Egito,1754031562
Exportação ,2020,Peru,1659787430
Exportação ,2020,Portugal,1634232076
Exportação ,2020,Bangladesh,1525172756
Exportação ,2020,Rússia,1523729890
Exportação ,2020,Suíça,1358513039
Exportação ,2020,Taiwan (Formosa),1264906143
Exportação ,2020,Argélia,1180063642
Exportação ,2020,Irã,1156565756
Exportação ,2020,Bolívia,1025144926
Exportação ,2020,África do Sul,989028874
Exportação ,2020,Paquistão,978871827
Exportação ,2020,Noruega,908485453
Exportação ,2020,Filipinas,834787687
Exportação ,2020,Polônia,825947732
Exportação ,2020,Venezuela,782121639
Exportação ,2020,Omã,737319150
Exportação ,2020,Barein,673805509
Exportação ,2020,Marrocos,666012089
Exportação ,2020,Equador,599398129
Exportação ,2020,Nigéria,586017154
Exportação ,2020,Iraque,557261577
Exportação ,2020,Austrália,466879251
Exportação ,2020,República Dominicana,454211447
Exportação ,2020,Israel,428907820
Exportação ,2020,Panamá,428305007
Exportação ,2020,Suécia,381063783
Exportação ,2020,Iêmen,364489608
Exportação ,2020,Angola,350318260
Exportação ,2020,Eslovênia,314038861
Exportação ,2020,Finlândia,293926726
Exportação ,2020,Romênia,287738602
Exportação ,2020,Islândia,273225963
Exportação ,2020,Dinamarca,271635876
Exportação ,2020,Catar,271399147
Exportação ,2020,Guatemala,256070608
Exportação ,2020,Costa Rica,244195942
Exportação ,2020,Jordânia,243705893
Exportação ,2020,Tunísia,234214215
Exportação ,2020,Libéria,223333294
Exportação ,2020,Trinidad e Tobago,214409487
Exportação ,2020,Cuba,209301226
Exportação ,2020,"Marshall, Ilhas",207639150
Exportação ,2020,Jamaica,206461408
Exportação ,2020,Geórgia,203930858
Exportação ,2020,Irlanda,199336595
Exportação ,2020,Gana,198413535
Exportação ,2020,Grécia,197798638
Exportação ,2020,Coveite (Kuweit),183898936
Exportação ,2020,Senegal,175860458
Exportação ,2020,Bahamas,172103863
Exportação ,2020,Líbia,166445228
Exportação ,2020,Líbano,157053113
Exportação ,2020,Porto Rico,144682251
Exportação ,2020,Ucrânia,137195801
Exportação ,2020,Benin,127398501
Exportação ,2020,Gâmbia,120041744
Exportação ,2020,Áustria,114092877
Exportação ,2020,Malta,108785689
Exportação ,2020,Honduras,103274579
Exportação ,2020,Mauritânia,98154407
Exportação ,2020,Togo,97287877
Exportação ,2020,Guiné,88481080
Exportação ,2020,El Salvador,85167449
Exportação ,2020,Bulgária,84222821
Exportação ,2020,Nova Zelândia,80940993
Exportação ,2020,Costa do Marfim,80882443
Exportação ,2020,"Congo, República Democrática",80589602
Exportação ,2020,Somália,75033809
Exportação ,2020,Congo,73500144
Exportação ,2020,Nicarágua,62683457
Exportação ,2020,Croácia,57913674
Exportação ,2020,Haiti,57319552
Exportação ,2020,Chipre,56680188
Exportação ,2020,Belarus,56169635
Exportação ,2020,Serra Leoa,55984197
Exportação ,2020,"Cayman, Ilhas",55543855
Exportação ,2020,Hungria,53535443
Exportação ,2020,Síria,51757336
Exportação ,2020,Luxemburgo,50425681
Exportação ,2020,Albânia,48692818
Exportação ,2020,Quênia,46061811
Exportação ,2020,Guiné Equatorial,44844316
Exportação ,2020,Uzbequistão,44748845
Exportação ,2020,"Tcheca, República",44459279
Exportação ,2020,Camarões,41932179
Exportação ,2020,Guiana,41053785
Exportação ,2020,Mianmar,40230828
Exportação ,2020,Santa Lúcia,39175225
Exportação ,2020,Madagascar,38025204
Exportação ,2020,Afeganistão,37429851
Exportação ,2020,Kiribati,36253236
Exportação ,2020,Moçambique,33506659
Exportação ,2020,Turcomenistão,32485494
Exportação ,2020,Suriname,31376040
Exportação ,2020,Gabão,29490419
Exportação ,2020,Aruba,28908881
Exportação ,2020,Armênia,27030789
Exportação ,2020,Sudão,26825644
Exportação ,2020,Palestina,26794037
Exportação ,2020,Lituânia,26746412
Exportação ,2020,"Virgens, Ilhas (Britânicas)",25702600
Exportação ,2020,Curaçao,25580789
Exportação ,2020,Cabo Verde,24861644
Exportação ,2020,Eslováquia,24125325
Exportação ,2020,Sérvia,23949304
Exportação ,2020,Letônia,23463248
Exportação ,2020,Antígua e Barbuda,23076869
Exportação ,2020,Tanzânia,22640097
Exportação ,2020,Maurício,22531919
Exportação ,2020,Camboja,21802344
Exportação ,2020,Estônia,19799738
Exportação ,2020,Sri Lanka,18269982
Exportação ,2020,Djibuti,17823886
Exportação ,2020,Montenegro,15539852
Exportação ,2020,Barbados,11622811
Exportação ,2020,Etiópia,11566684
Exportação ,2020,Macedônia,10803179
Exportação ,2020,Maldivas,9586953
Exportação ,2020,Cazaquistão,9364590
Exportação ,2020,Azerbaijão,9347772
Exportação ,2020,Uganda,8567310
Exportação ,2020,Granada,8106637
Exportação ,2020,Guiana Francesa,7732081
Exportação ,2020,Timor Leste,7075706
Exportação ,2020,Martinica,7025917
Exportação ,2020,Moldávia,6873537
Exportação ,2020,Sint Maarten,6801871
Exportação ,2020,Brasil,6654157
Exportação ,2020,Ilha de Man,6630332
Exportação ,2020,Comores,6516579
Exportação ,2020,Belize,6501915
Exportação ,2020,Namíbia,6441626
Exportação ,2020,Guadalupe,6361115
Exportação ,2020,Seicheles,6220244
Exportação ,2020,Liechtenstein,6078679
Exportação ,2020,Nova Caledônia,5773717
Exportação ,2020,Burkina Faso,5689354
Exportação ,2020,Macau,5338708
Exportação ,2020,Mayotte,5189791
Exportação ,2020,Eritreia,4679733
Exportação ,2020,Papua Nova Guiné,4519909
Exportação ,2020,Bermudas,4486310
Exportação ,2020,Sudão do Sul,4135550
Exportação ,2020,Zimbábue,4047222
Exportação ,2020,Reunião,3929752
Exportação ,2020,República Centro-Africana,3749514
Exportação ,2020,Mali,3659451
Exportação ,2020,Zâmbia,3565675
Exportação ,2020,Guiné-Bissau,3459273
Exportação ,2020,Nepal,3422199
Exportação ,2020,Antártica,3108194
Exportação ,2020,São Tomé e Príncipe,3083209
Exportação ,2020,"Virgens, Ilhas (Americanas)",2980609
Exportação ,2020,São Cristóvão e Névis,2947999
Exportação ,2020,"Bonaire, Saint Eustatius e Saba",2839950
Exportação ,2020,Dominica,2742069
Exportação ,2020,Malavi,2723307
Exportação ,2020,Botsuana,2490746
Exportação ,2020,Mongólia,2421372
Exportação ,2020,Chade,2402992
Exportação ,2020,São Bartolomeu,1950037
Exportação ,2020,São Vicente e Granadinas,1948634
Exportação ,2020,Polinésia Francesa,1891528
Exportação ,2020,Níger,1703668
Exportação ,2020,Gibraltar,1582825
Exportação ,2020,Samoa Americana,1557339
Exportação ,2020,Bósnia-Herzegovina,1520218
Exportação ,2020,"São Martinho, Ilha de (parte francesa)",1502548
Exportação ,2020,Samoa,1161342
Exportação ,2020,Toquelau,1035959
Exportação ,2020,Laos,968894
Exportação ,2020,"Turcas e Caicos, Ilhas",923980
Exportação ,2020,"Pacífico, Ilhas do (EUA)",846562
Exportação ,2020,Fiji,802621
Exportação ,2020,Brunei,748224
Exportação ,2020,Tuvalu,659967
Exportação ,2020,Guam,620940
Exportação ,2020,Anguilla,611760
Exportação ,2020,Quirguistão,609566
Exportação ,2020,Território Britânico do Oceano Índico,594455
Exportação ,2020,Tonga,576323
Exportação ,2020,Groenlândia,484721
Exportação ,2020,Ruanda,422352
Exportação ,2020,"Cook, Ilhas",389903
Exportação ,2020,Terras Austrais Francesas,233231
Exportação ,2020,"Faroe, Ilhas",202515
Exportação ,2020,Andorra,202004
Exportação ,2020,Tadjiquistão,197363
Exportação ,2020,Vanuatu,193102
Exportação ,2020,Montserrat,162024
Exportação ,2020,Santa Helena,135310
Exportação ,2020,"Salomão, Ilhas",108620
Exportação ,2020,Niue,95926
Exportação ,2020,Coreia do Norte,92641
Exportação ,2020,Mônaco,74404
Exportação ,2020,San Marino,70533
Exportação ,2020,Micronésia,67135
Exportação ,2020,"Wallis e Futuna, Ilhas",56314
Exportação ,2020,"Marianas do Norte, Ilhas",51679
Exportação ,2020,Suazilândia,49397
Exportação ,2020,"Christmas (Navidad), Ilha",48593
Exportação ,2020,Saara Ocidental,48570
Exportação ,2020,"Norfolk, Ilha",39182
Exportação ,2020,Falkland (Malvinas),13567
Exportação ,2020,Jersey,11695
Exportação ,2020,Nauru,9767
Exportação ,2020,"Heard e ilhas mcdonald, Ilha",8312
Exportação ,2020,Vaticano,5597
Exportação ,2020,Lesoto,4975
Exportação ,2020,Palau,3997
Exportação ,2020,"Aland, Ilhas",1203
Exportação ,2020,Burundi,698
Exportação ,2020,São Pedro e Miquelon,593
Exportação ,2020,Butão,386
Exportação ,2020,Guernsey,30
Exportação ,2019,China,63357523149
Exportação ,2019,Estados Unidos,29715896624
Exportação ,2019,Argentina,9791499854
Exportação ,2019,Países Baixos (Holanda),7159159102
Exportação ,2019,Japão,5431771362
Exportação ,2019,Chile,5162888571
Exportação ,2019,México,4898470809
Exportação ,2019,Alemanha,4731500358
Exportação ,2019,Espanha,4042567717
Exportação ,2019,Coreia do Sul,3449684548
Exportação ,2019,Canadá,3381608345
Exportação ,2019,Bélgica,3202968826
Exportação ,2019,Itália,3149263671
Exportação ,2019,Colômbia,3100315233
Exportação ,2019,Reino Unido,2959985145
Exportação ,2019,Singapura,2880574445
Exportação ,2019,Malásia,2827949256
Exportação ,2019,Índia,2776645771
Exportação ,2019,França,2609361806
Exportação ,2019,Paraguai,2479932573
Exportação ,2019,Uruguai,2477727460
Exportação ,2019,Hong Kong,2436134607
Exportação ,2019,Emirados Árabes Unidos,2250172962
Exportação ,2019,Peru,2216016093
Exportação ,2019,Irã,2192351146
Exportação ,2019,Turquia,2163756705
Exportação ,2019,Vietnã,2029669319
Exportação ,2019,Arábia Saudita,2027558592
Exportação ,2019,Egito,1831260799
Exportação ,2019,Indonésia,1709890590
Exportação ,2019,Tailândia,1666603457
Exportação ,2019,Rússia,1618719276
Exportação ,2019,Taiwan (Formosa),1507984858
Exportação ,2019,Bolívia,1411089484
Exportação ,2019,Bangladesh,1317931343
Exportação ,2019,Suíça,1243568092
Exportação ,2019,Portugal,1165119273
Exportação ,2019,África do Sul,1132155198
Exportação ,2019,Noruega,1068341199
Exportação ,2019,Argélia,1032260192
Exportação ,2019,Omã,939292437
Exportação ,2019,Polônia,850303321
Exportação ,2019,Equador,832811941
Exportação ,2019,República Dominicana,679737672
Exportação ,2019,Barein,676973182
Exportação ,2019,Iraque,657551786
Exportação ,2019,Filipinas,654993055
Exportação ,2019,Nigéria,593710770
Exportação ,2019,Paquistão,587418219
Exportação ,2019,Panamá,523402308
Exportação ,2019,Catar,486191902
Exportação ,2019,Marrocos,469414824
Exportação ,2019,Austrália,456627908
Exportação ,2019,Angola,444778475
Exportação ,2019,Suécia,439218404
Exportação ,2019,Venezuela,420534410
Exportação ,2019,Israel,371831611
Exportação ,2019,Iêmen,338522817
Exportação ,2019,Jordânia,333738385
Exportação ,2019,Romênia,331461033
Exportação ,2019,Eslovênia,302362505
Exportação ,2019,Dinamarca,298691332
Exportação ,2019,Costa Rica,287684758
Exportação ,2019,Guatemala,285500902
Exportação ,2019,Líbia,281386049
Exportação ,2019,Cuba,266842045
Exportação ,2019,Libéria,257316865
Exportação ,2019,Irlanda,250272441
Exportação ,2019,Líbano,240457106
Exportação ,2019,Trinidad e Tobago,219228674
Exportação ,2019,Tunísia,218775552
Exportação ,2019,"Marshall, Ilhas",215798363
Exportação ,2019,Coveite (Kuweit),212254429
Exportação ,2019,Finlândia,208608503
Exportação ,2019,Geórgia,184619263
Exportação ,2019,Bahamas,175177990
Exportação ,2019,Grécia,172818518
Exportação ,2019,Áustria,149434862
Exportação ,2019,Porto Rico,142604680
Exportação ,2019,Malta,139229195
Exportação ,2019,Belarus,138162965
Exportação ,2019,Luxemburgo,136567314
Exportação ,2019,Senegal,135418988
Exportação ,2019,Bulgária,132078618
Exportação ,2019,Gana,130639847
Exportação ,2019,Islândia,117749562
Exportação ,2019,Cazaquistão,113586422
Exportação ,2019,Mauritânia,112549950
Exportação ,2019,Ucrânia,111042425
Exportação ,2019,Honduras,108012409
Exportação ,2019,El Salvador,101080384
Exportação ,2019,Benin,98986576
Exportação ,2019,"Tcheca, República",90674680
Exportação ,2019,Croácia,90115008
Exportação ,2019,Gâmbia,79005575
Exportação ,2019,Letônia,75362276
Exportação ,2019,Jamaica,75198664
Exportação ,2019,Chipre,74505154
Exportação ,2019,Nova Zelândia,71938923
Exportação ,2019,Hungria,69563163
Exportação ,2019,Nicarágua,69502546
Exportação ,2019,Síria,62919162
Exportação ,2019,Costa do Marfim,61019740
Exportação ,2019,Albânia,58385706
Exportação ,2019,Quênia,57119106
Exportação ,2019,Santa Lúcia,55825919
Exportação ,2019,Mianmar,55455815
Exportação ,2019,"Congo, República Democrática",50467715
Exportação ,2019,Guiné,49955592
Exportação ,2019,Togo,48979890
Exportação ,2019,Guiana,46903728
Exportação ,2019,Macau,46338924
Exportação ,2019,Eslováquia,42939210
Exportação ,2019,Haiti,40626096
Exportação ,2019,Serra Leoa,40275956
Exportação ,2019,Maurício,40173077
Exportação ,2019,Gabão,37790687
Exportação ,2019,Suriname,35594956
Exportação ,2019,Moçambique,35102159
Exportação ,2019,Camarões,35032215
Exportação ,2019,Afeganistão,32459656
Exportação ,2019,Sérvia,30593637
Exportação ,2019,Uzbequistão,27737502
Exportação ,2019,Curaçao,25916427
Exportação ,2019,Madagascar,25674683
Exportação ,2019,Antígua e Barbuda,24811141
Exportação ,2019,Cabo Verde,24777490
Exportação ,2019,Níger,24576049
Exportação ,2019,Aruba,23965172
Exportação ,2019,Lituânia,23829259
Exportação ,2019,Armênia,22852609
Exportação ,2019,Palestina,22560357
Exportação ,2019,Congo,22248977
Exportação ,2019,"Cayman, Ilhas",22092882
Exportação ,2019,Sri Lanka,21249052
Exportação ,2019,"Bonaire, Saint Eustatius e Saba",21149079
Exportação ,2019,Somália,20455922
Exportação ,2019,Coreia do Norte,19883533
Exportação ,2019,Camboja,19184179
Exportação ,2019,Estônia,18373466
Exportação ,2019,Sudão,17267949
Exportação ,2019,Barbados,16773388
Exportação ,2019,Mali,16439089
Exportação ,2019,Tanzânia,16258592
Exportação ,2019,Maldivas,16075540
Exportação ,2019,Macedônia,16060555
Exportação ,2019,Montenegro,14748595
Exportação ,2019,"Virgens, Ilhas (Britânicas)",13126226
Exportação ,2019,Azerbaijão,12114983
Exportação ,2019,Guiana Francesa,12048245
Exportação ,2019,Ilha de Man,11319028
Exportação ,2019,"Turcas e Caicos, Ilhas",10628917
Exportação ,2019,Nova Caledônia,10297102
Exportação ,2019,Granada,10149227
Exportação ,2019,Guiné Equatorial,9496894
Exportação ,2019,Moldávia,9451948
Exportação ,2019,Liechtenstein,8819113
Exportação ,2019,Namíbia,8773007
Exportação ,2019,Etiópia,7975791
Exportação ,2019,Turcomenistão,7701535
Exportação ,2019,Provisão de Navios e Aeronaves,7665446
Exportação ,2019,Sint Maarten,7553908
Exportação ,2019,Burkina Faso,7306465
Exportação ,2019,Belize,7211598
Exportação ,2019,Brasil,6820385
Exportação ,2019,Uganda,6743614
Exportação ,2019,Timor Leste,6708953
Exportação ,2019,Djibuti,6664449
Exportação ,2019,Seicheles,6470449
Exportação ,2019,Guadalupe,6278783
Exportação ,2019,Martinica,5304319
Exportação ,2019,Comores,5098155
Exportação ,2019,Bermudas,4988530
Exportação ,2019,Dominica,4459105
Exportação ,2019,Zâmbia,4444012
Exportação ,2019,Mongólia,4387035
Exportação ,2019,Guiné-Bissau,4189551
Exportação ,2019,Reunião,4169030
Exportação ,2019,Mayotte,3822121
Exportação ,2019,Zimbábue,3805057
Exportação ,2019,Polinésia Francesa,3753688
Exportação ,2019,São Cristóvão e Névis,3379999
Exportação ,2019,Papua Nova Guiné,3323344
Exportação ,2019,São Tomé e Príncipe,3229926
Exportação ,2019,República Centro-Africana,3107948
Exportação ,2019,Nepal,2380250
Exportação ,2019,São Bartolomeu,2309260
Exportação ,2019,Gibraltar,2178115
Exportação ,2019,Andorra,2043442
Exportação ,2019,Chade,1998470
Exportação ,2019,São Vicente e Granadinas,1998115
Exportação ,2019,Brunei,1927114
